student_id,y1_gpa_mean,y1_gpa_min,y1_gpa_max,y1_gpa_std,y1_cgpa_end,y1_cgpa_min,y1_gpa_trend,y1_courses_taken,y1_fail_count,y1_risk_count,y1_a_count,y1_avg_grade_point,y1_fail_rate,y1_risk_rate,y1_a_rate,y1_ever_probation,y1_incomplete_data
S2ff3ecaaa04d5e4e,1.61,1.61,1.61,0.0,1.61,1.61,0.0,6.0,1.0,1.0,0.0,1.5,0.16666666666666666,0.16666666666666666,0.0,1,1
S2ffd22959a39cec8,2.855,2.83,2.88,0.03535533905932725,2.85,2.85,-0.04999999999999982,10.0,0.0,1.0,1.0,2.55,0.0,0.1,0.1,0,0
S3020f5d389802805,2.5,2.0,3.0,0.7071067811865476,2.47,2.47,-1.0,10.0,0.0,2.0,0.0,2.2,0.0,0.2,0.0,0,0
S3027bcb6ef6a6208,2.5,2.5,2.5,0.0,2.5,2.5,0.0,5.0,1.0,0.0,0.0,2.0,0.2,0.0,0.0,0,1
S302921e1ae9ed397,2.63,2.63,2.63,0.0,2.63,2.63,0.0,5.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0,1
S30392e327f8dca3d,3.25,3.25,3.25,0.0,3.25,3.25,0.0,5.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0,1
S303d0fbfcb4e7906,2.4050000000000002,2.25,2.56,0.21920310216782962,2.41,2.25,0.31000000000000005,10.0,0.0,2.0,1.0,2.25,0.0,0.2,0.1,0,0
S303dcd54767f764a,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S3056de45de1751c9,3.63,3.63,3.63,0.0,3.63,3.63,0.0,5.0,0.0,0.0,2.0,2.9,0.0,0.0,0.4,0,1
S305d4012b7703131,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,1
S305f30ea2e14c6bb,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S3075afd4e756c536,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.8,0.4,0.2,0.0,1,1
S3097aab0e877bc93,1.75,1.75,1.75,0.0,1.75,1.75,0.0,5.0,0.0,2.0,0.0,1.4,0.0,0.4,0.0,1,1
S30f18ed9b42559a4,2.79,2.75,2.83,0.05656854249492385,2.79,2.75,0.08000000000000007,10.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0,0
S31240801342c372a,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,1.0,0.0,1.9,0.0,0.2,0.0,0,1
S312aa98bb4b47ec5,4.0,4.0,4.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,9.0,3.6,0.0,0.0,0.9,0,0
S3133975bcd9a5300,3.61,3.61,3.61,0.0,3.61,3.61,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,0,1
S314a0d01d2ce49d3,3.46,3.25,3.67,0.2969848480983499,3.47,3.25,0.41999999999999993,10.0,0.0,0.0,3.0,3.1,0.0,0.0,0.3,0,0
S31541e167690fc65,2.5,2.5,2.5,0.0,2.5,2.5,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.2,0.0,0,1
S3158ee2425df305d,3.72,3.72,3.72,0.0,3.72,3.72,0.0,6.0,0.0,0.0,3.0,3.0833333333333335,0.0,0.0,0.5,0,1
S3173b9e82f636668,3.455,3.28,3.63,0.24748737341529187,3.44,3.44,-0.3500000000000001,10.0,0.0,0.0,3.0,3.1,0.0,0.0,0.3,0,0
S31815c9bc86756ac,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,1
S319a702b582bc997,3.5,3.5,3.5,0.0,3.5,3.5,0.0,6.0,0.0,0.0,1.0,2.9166666666666665,0.0,0.0,0.16666666666666666,0,1
S31b043de1efc8d01,2.745,2.38,3.11,0.5161879502661795,2.76,2.38,0.73,10.0,0.0,1.0,2.0,2.55,0.0,0.1,0.2,0,0
S31cdf466e9216faf,3.13,3.13,3.13,0.0,3.13,3.13,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0,1
S31da605917673992,2.5,2.5,2.5,0.0,2.5,2.5,0.0,5.0,1.0,0.0,2.0,2.0,0.2,0.0,0.4,0,1
S31dc921fb03dce75,3.0700000000000003,2.89,3.25,0.2545584412271572,3.06,3.06,-0.3599999999999999,10.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0,0
S31e9db1b13c2b172,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,1
S31ee5ed73be89664,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S31f6bf682a142525,2.33,1.88,2.78,0.6363961030678925,2.67,1.88,0.8999999999999999,10.0,1.0,0.0,0.0,2.15,0.1,0.0,0.0,1,0
S3211d7d216c43c00,2.63,2.63,2.63,0.0,2.63,2.63,0.0,5.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0,1
S321e8e7127991e12,3.25,3.25,3.25,0.0,3.25,3.25,0.0,5.0,0.0,0.0,1.0,2.6,0.0,0.0,0.2,0,1
S322b92bedc9684b0,3.13,3.13,3.13,0.0,3.13,3.13,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0,1
S32495a3d2a99e5fe,1.8699999999999999,1.63,2.11,0.33941125496954283,1.88,1.63,0.48,10.0,1.0,3.0,0.0,1.7,0.1,0.3,0.0,1,0
S326c9cbff44c2416,3.22,3.22,3.22,0.0,3.22,3.22,0.0,6.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0,1
S3274f003e2cea46d,2.2199999999999998,1.88,2.56,0.4808326112068526,2.24,1.88,0.6800000000000002,10.0,0.0,3.0,0.0,2.0,0.0,0.3,0.0,1,0
S3299350eeb6b9dfe,3.565,3.5,3.63,0.0919238815542511,3.56,3.56,-0.1299999999999999,10.0,0.0,0.0,1.0,3.2,0.0,0.0,0.1,0,0
S32b2584834a72536,3.78,3.78,3.78,0.0,3.78,3.78,0.0,6.0,0.0,0.0,4.0,3.1666666666666665,0.0,0.0,0.6666666666666666,0,1
S32b67a3516eb5452,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S32bb610a683edb78,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S32d5e6cf435efb2a,1.8599999999999999,1.72,2.0,0.19798989873223324,1.85,1.85,-0.28,10.0,1.0,3.0,0.0,1.7,0.1,0.3,0.0,1,0
S32efd5ef28ca3ee4,1.7999999999999998,1.72,1.88,0.11313708498984747,2.03,1.88,-0.15999999999999992,10.0,1.0,3.0,0.0,1.65,0.1,0.3,0.0,1,0
S32f69c23093408e9,2.6799999999999997,2.61,2.75,0.09899494936611658,2.68,2.68,-0.14000000000000012,10.0,0.0,1.0,1.0,2.4,0.0,0.1,0.1,0,0
S3303d5299162e16a,3.88,3.88,3.88,0.0,3.88,3.88,0.0,5.0,0.0,0.0,3.0,3.1,0.0,0.0,0.6,0,1
S3316dffddd126c3c,2.9699999999999998,2.94,3.0,0.042426406871192736,2.97,2.97,-0.06000000000000005,10.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0,0
S3319297c0cf6d02c,3.25,3.25,3.25,0.0,3.25,3.25,0.0,5.0,0.0,0.0,1.0,2.6,0.0,0.0,0.2,0,1
S3352f1ec210eb4ac,3.4699999999999998,3.44,3.5,0.042426406871192736,3.47,3.47,-0.06000000000000005,10.0,0.0,0.0,3.0,3.15,0.0,0.0,0.3,0,0
S3355a480e1ab5a9f,2.25,2.25,2.25,0.0,2.25,2.25,0.0,3.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0,1
S3360a713aa406b2c,3.13,3.13,3.13,0.0,3.13,3.13,0.0,5.0,0.0,0.0,1.0,2.5,0.0,0.0,0.2,0,1
S3378d3d1951a5c71,3.15,3.13,3.17,0.028284271247461926,3.15,3.13,0.040000000000000036,10.0,0.0,0.0,1.0,2.85,0.0,0.0,0.1,0,0
S337c957612cc825c,3.0,3.0,3.0,0.0,3.0,3.0,0.0,10.0,0.0,1.0,1.0,2.75,0.0,0.1,0.1,0,0
S33894112f2f13892,3.3449999999999998,3.06,3.63,0.4030508652763318,3.32,3.32,-0.5699999999999998,10.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3,0,0
S33a83e1cdf2fdf08,2.8049999999999997,2.61,3.0,0.27577164466275345,2.79,2.79,-0.3900000000000001,10.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0,0
S33bf49e1ec85ff2e,3.25,3.25,3.25,0.0,3.25,3.25,0.0,5.0,0.0,0.0,1.0,2.6,0.0,0.0,0.2,0,1
S33c006bfe18c5f98,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,1
S33eeb0e143eadb16,3.01,2.89,3.13,0.16970562748477108,3.0,3.0,-0.23999999999999977,10.0,0.0,0.0,1.0,2.75,0.0,0.0,0.1,0,0
S33f9c9315c431e31,2.17,2.17,2.17,0.0,2.17,2.17,0.0,6.0,0.0,1.0,0.0,1.8333333333333333,0.0,0.16666666666666666,0.0,0,1
S33fa537b7ca92829,3.37,3.11,3.63,0.3676955262170049,3.35,3.35,-0.52,10.0,0.0,0.0,3.0,3.05,0.0,0.0,0.3,0,0
S340826914f99863e,3.44,3.44,3.44,0.0,3.44,3.44,0.0,6.0,0.0,0.0,1.0,2.8333333333333335,0.0,0.0,0.16666666666666666,0,1
S3413b77236401e4a,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,1
S3413f3baca208e65,3.17,3.17,3.17,0.0,3.17,3.17,0.0,6.0,0.0,0.0,1.0,2.6666666666666665,0.0,0.0,0.16666666666666666,0,1
S348a0dd8a7dc4cfb,2.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0,1
S348e316747191d9c,3.6950000000000003,3.5,3.89,0.27577164466275345,3.71,3.5,0.3900000000000001,10.0,0.0,0.0,6.0,3.35,0.0,0.0,0.6,0,0
S34ad811a0c53c88a,2.7199999999999998,2.38,3.06,0.4808326112068526,2.74,2.38,0.6800000000000002,10.0,0.0,1.0,1.0,2.5,0.0,0.1,0.1,0,0
S35054fe75c584f0a,2.9699999999999998,2.88,3.06,0.12727922061357883,2.97,2.88,0.18000000000000016,10.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0,0
S350ea722c41b8889,2.165,2.0,2.33,0.23334523779156074,2.27,2.0,0.33000000000000007,10.0,0.0,3.0,0.0,2.0,0.0,0.3,0.0,0,0
S353974d0ce443eaf,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S356efedde6f32555,1.88,1.88,1.88,0.0,1.88,1.88,0.0,5.0,1.0,0.0,0.0,1.5,0.2,0.0,0.0,1,1
S357e8b6ca5cfda2d,3.0,3.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0,1
S358d4d77b9c0fff3,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,1.0,0.0,1.9,0.0,0.2,0.0,0,1
S359668feb8380e43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.8,0.0,0.0,1,1
S35a398f686e0048d,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,3.2,0.0,0.0,0.8,0,1
S35c123e6413d2108,3.88,3.88,3.88,0.0,3.88,3.88,0.0,5.0,0.0,0.0,3.0,3.1,0.0,0.0,0.6,0,1
S35d3785b3254e6cb,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,1.0,0.0,2.2,0.0,0.2,0.0,0,1
S35df98b2d41415a3,3.23,2.83,3.63,0.5656854249492379,3.21,3.21,-0.7999999999999998,10.0,0.0,1.0,2.0,2.9,0.0,0.1,0.2,0,0
S35e43c4c401dad67,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S35ec238671da0633,2.5549999999999997,2.11,3.0,0.6293250352560272,2.53,2.53,-0.8900000000000001,10.0,0.0,1.0,0.0,2.3,0.0,0.1,0.0,0,0
S360e51eb7bb9e486,2.705,2.63,2.78,0.1060660171779819,2.71,2.63,0.1499999999999999,10.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0,0
S3627d8c9101f5531,3.55,3.38,3.72,0.24041630560342653,3.56,3.38,0.3400000000000003,10.0,0.0,0.0,3.0,3.2,0.0,0.0,0.3,0,0
S362d1aa39d2bf828,2.6100000000000003,2.5,2.72,0.15556349186104043,2.62,2.5,0.2200000000000002,10.0,0.0,0.0,1.0,2.35,0.0,0.0,0.1,0,0
S362db7b41db25b0b,3.38,3.38,3.38,0.0,3.38,3.38,0.0,5.0,0.0,0.0,1.0,2.7,0.0,0.0,0.2,0,1
S362ea28c4c59678f,2.66,2.44,2.88,0.31112698372208103,2.65,2.65,-0.43999999999999995,10.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0,0
S365fc96607b4b1a7,3.38,3.38,3.38,0.0,3.38,3.38,0.0,5.0,0.0,0.0,1.0,2.7,0.0,0.0,0.2,0,1
S36680060610885ee,3.22,3.22,3.22,0.0,3.22,3.22,0.0,6.0,0.0,0.0,1.0,2.75,0.0,0.0,0.16666666666666666,0,1
S36730da8b5a58346,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S3684d4e90431c3a5,2.76,2.13,3.39,0.8909545442950503,3.17,2.13,1.2600000000000002,10.0,1.0,0.0,1.0,2.55,0.1,0.0,0.1,0,0
S36a3c81c84f133a6,3.2800000000000002,3.06,3.5,0.31112698372208103,3.26,3.26,-0.43999999999999995,10.0,0.0,0.0,3.0,2.95,0.0,0.0,0.3,0,0
S36d22ffec933dfbe,2.5,2.5,2.5,0.0,2.5,2.5,0.0,10.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,0
S36d614dc7d3df2d3,2.3,2.22,2.38,0.11313708498984723,2.29,2.29,-0.1599999999999997,10.0,1.0,1.0,0.0,2.1,0.1,0.1,0.0,0,0
S36ed7f70dc6c58aa,3.38,3.38,3.38,0.0,3.38,3.38,0.0,5.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0,1
S36ffc132c8e5a5b6,2.46,2.25,2.67,0.2969848480983499,2.47,2.25,0.41999999999999993,10.0,0.0,1.0,1.0,2.25,0.0,0.1,0.1,0,0
S375c1677b8eb6bd0,3.26,3.13,3.39,0.18384776310850268,3.26,3.13,0.26000000000000023,10.0,0.0,0.0,3.0,2.9,0.0,0.0,0.3,0,0
S37960a124bbcc4b9,2.9699999999999998,2.94,3.0,0.042426406871192736,2.97,2.97,-0.06000000000000005,10.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0,0
S379798ebea5dc19e,2.6950000000000003,2.5,2.89,0.27577164466275345,2.71,2.5,0.3900000000000001,10.0,0.0,1.0,0.0,2.4,0.0,0.1,0.0,0,0
S37b990085e185f17,1.63,1.63,1.63,0.0,1.63,1.63,0.0,5.0,0.0,3.0,0.0,1.3,0.0,0.6,0.0,1,1
S37d2f2529c888c3c,3.1550000000000002,3.06,3.25,0.13435028842544414,3.15,3.15,-0.18999999999999995,10.0,0.0,0.0,1.0,2.8,0.0,0.0,0.1,0,0
S37d974a51a0e108f,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,1.0,2.3,0.0,0.0,0.2,0,1
S37dfbd3309c5dcdc,1.79,1.25,2.33,0.7636753236814714,2.07,1.25,1.08,10.0,1.0,3.0,0.0,1.65,0.1,0.3,0.0,1,0
S37ee80e5aa165b51,2.065,1.63,2.5,0.6151828996322964,2.09,1.63,0.8700000000000001,10.0,1.0,0.0,1.0,1.9,0.1,0.0,0.1,1,0
S37eff9b1fcaf3da6,3.33,3.33,3.33,0.0,3.33,3.33,0.0,6.0,0.0,0.0,2.0,2.8333333333333335,0.0,0.0,0.3333333333333333,0,1
S3809656aad301075,3.0300000000000002,3.0,3.06,0.042426406871192736,3.03,3.0,0.06000000000000005,10.0,0.0,0.0,1.0,2.75,0.0,0.0,0.1,0,0
S3816834f1d44a2cf,3.61,3.61,3.61,0.0,3.61,3.61,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.16666666666666666,0,1
S3840d928ba309ffd,3.13,3.13,3.13,0.0,3.13,3.13,0.0,13.0,0.0,0.0,7.0,3.3461538461538463,0.0,0.0,0.5384615384615384,0,0
S387691a674466466,3.675,3.63,3.72,0.06363961030678965,3.68,3.63,0.0900000000000003,10.0,0.0,0.0,4.0,3.3,0.0,0.0,0.4,0,0
S3886f13c7deb7bcc,3.175,3.13,3.22,0.06363961030678965,3.18,3.13,0.0900000000000003,10.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0,0
S389d53c5fe24824f,4.0,4.0,4.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,9.0,3.6,0.0,0.0,0.9,0,0
S38c3ab8925daf0f1,3.56,3.56,3.56,0.0,3.56,3.56,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,0.3333333333333333,0,1
S38c9a3b1b1ee0d61,2.41,1.88,2.94,0.7495331880577403,2.77,1.88,1.06,10.0,1.0,0.0,0.0,2.2,0.1,0.0,0.0,1,0
S38e002b10a4c14d3,3.2350000000000003,3.22,3.25,0.021213203435596444,3.24,3.24,-0.029999999999999805,10.0,0.0,0.0,3.0,2.9,0.0,0.0,0.3,0,0
S38e2db5cfde255df,3.88,3.88,3.88,0.0,3.88,3.88,0.0,,0.0,0.0,0.0,,,,,0,0
S3946a73b3e1ee974,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,1
S394b5831840008a6,2.91,2.88,2.94,0.042426406871192736,2.91,2.88,0.06000000000000005,10.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0,0
S39592d323dbcf796,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,1
S3959cfc003adf5de,3.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,2.5833333333333335,0.0,0.0,0.3333333333333333,0,1
S395ff9f33271ce92,3.1100000000000003,3.0,3.22,0.15556349186104043,3.12,3.0,0.2200000000000002,10.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0,0
S396927c3fe60043e,3.0,3.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,1.0,2.4,0.0,0.2,0.2,0,1
S397ca417abef92c0,3.4,3.13,3.67,0.3818376618407357,3.41,3.13,0.54,10.0,0.0,0.0,3.0,3.1,0.0,0.0,0.3,0,0
S39c25991487fddcf,3.385,3.38,3.39,0.007071067811865795,3.38,3.38,0.010000000000000231,10.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3,0,0
S39df5f7e5988b97b,1.495,1.11,1.88,0.5444722215136415,1.47,1.47,-0.7699999999999998,10.0,2.0,4.0,0.0,1.35,0.2,0.4,0.0,1,0
S39f08804cb381904,3.75,3.5,4.0,0.3535533905932738,3.76,3.5,0.5,10.0,0.0,0.0,6.0,3.4,0.0,0.0,0.6,0,0
S3a175b8f13174f20,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S3a25aeb86d3a2681,3.7350000000000003,3.72,3.75,0.021213203435596444,3.74,3.74,-0.029999999999999805,10.0,0.0,0.0,4.0,3.35,0.0,0.0,0.4,0,0
S3a25c754d6c1ca8f,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S3a2a06ff836f5b5a,3.5,3.5,3.5,0.0,3.5,3.5,0.0,5.0,0.0,0.0,1.0,2.8,0.0,0.0,0.2,0,1
S3a49619e28a9a159,3.38,3.38,3.38,0.0,3.38,3.38,0.0,5.0,0.0,0.0,1.0,2.7,0.0,0.0,0.2,0,1
S3a69a456ef364a77,3.0300000000000002,3.0,3.06,0.042426406871192736,3.03,3.0,0.06000000000000005,10.0,0.0,0.0,1.0,2.7,0.0,0.0,0.1,0,0
S3a7b33d2e6e194e9,3.13,3.13,3.13,0.0,3.13,3.13,0.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0,1
S3a91e4542937845f,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,3.2,0.0,0.0,0.8,0,1
S3a9e49c11bf009ad,2.38,2.38,2.38,0.0,2.38,2.38,0.0,5.0,0.0,1.0,0.0,1.9,0.0,0.2,0.0,0,1
S3aaea7a040634d59,1.655,1.25,2.06,0.5727564927611035,1.9,1.25,0.81,10.0,1.0,3.0,0.0,1.5,0.1,0.3,0.0,1,0
S3ac615e867400ba3,3.0,3.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0,1
S3af9ff9ea2598129,2.75,2.75,2.75,0.0,2.75,2.75,0.0,5.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0,1
S3b011048d834fb7b,2.46,2.25,2.67,0.2969848480983499,2.47,2.25,0.41999999999999993,10.0,0.0,0.0,1.0,2.3,0.0,0.0,0.1,0,0
S3b1b560b88ea3f25,2.3449999999999998,2.25,2.44,0.13435028842544414,2.35,2.25,0.18999999999999995,10.0,0.0,2.0,1.0,2.15,0.0,0.2,0.1,0,0
S3b1c8aa5c1d00705,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S3b2a74c3d01cb024,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,3.2,0.0,0.0,0.8,0,1
S3b30a7f01d6c74ae,3.75,3.75,3.75,0.0,3.75,3.75,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0,1
S3b3b173d8f6a2e0b,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,3.2,0.0,0.0,0.8,0,1
S3b4f168094e6d1ad,3.7649999999999997,3.75,3.78,0.021213203435596444,3.76,3.75,0.029999999999999805,10.0,0.0,0.0,5.0,3.4,0.0,0.0,0.5,0,0
S3b61b341c0359204,3.13,3.13,3.13,0.0,3.13,3.13,0.0,5.0,0.0,0.0,1.0,2.5,0.0,0.0,0.2,0,1
S3b6803ec26462464,3.8200000000000003,3.75,3.89,0.09899494936611658,3.82,3.75,0.14000000000000012,10.0,0.0,0.0,6.0,3.45,0.0,0.0,0.6,0,0
S3b792d085103e376,3.75,3.5,4.0,0.3535533905932738,3.74,3.74,-0.5,10.0,0.0,0.0,5.0,3.35,0.0,0.0,0.5,0,0
S3b7d9b746c06aefb,2.5,2.5,2.5,0.0,2.5,2.5,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.2,0.0,0,1
S3bacff7f13ee5ab4,3.63,3.63,3.63,0.0,3.63,3.63,0.0,5.0,0.0,0.0,1.0,2.9,0.0,0.0,0.2,0,1
S3bbe13825691a0fd,2.88,2.88,2.88,0.0,2.88,2.88,0.0,5.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,1
S3bea64b419aa397a,2.9699999999999998,2.94,3.0,0.042426406871192736,2.97,2.97,-0.06000000000000005,10.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0,0
S3bef08d8bcd73393,2.8449999999999998,2.44,3.25,0.5727564927611034,2.82,2.82,-0.81,10.0,1.0,0.0,2.0,2.6,0.1,0.0,0.2,0,0
S3bfe89f2ecf86f0b,2.13,2.13,2.13,0.0,2.13,2.13,0.0,5.0,0.0,2.0,0.0,1.7,0.0,0.4,0.0,0,1
S3c19f15838ba4307,3.165,3.0,3.33,0.23334523779156074,3.18,3.0,0.33000000000000007,10.0,0.0,0.0,2.0,2.9,0.0,0.0,0.2,0,0
S3c1cf6ea6ee28f6c,2.25,2.25,2.25,0.0,2.25,2.25,0.0,5.0,1.0,0.0,0.0,1.8,0.2,0.0,0.0,0,1
S3c2202bc120b1e18,2.5,2.5,2.5,0.0,2.5,2.5,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.2,0.0,0,1
S3c3239c6df982769,4.0,4.0,4.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,9.0,3.6,0.0,0.0,0.9,0,0
S3c3321c2ecedbd68,2.285,2.13,2.44,0.21920310216782962,2.29,2.13,0.31000000000000005,10.0,0.0,2.0,0.0,2.05,0.0,0.2,0.0,0,0
S3c3df5e2b3fd463d,2.5300000000000002,2.5,2.56,0.042426406871192736,2.53,2.5,0.06000000000000005,10.0,0.0,2.0,1.0,2.35,0.0,0.2,0.1,0,0
S3c40362f4c933daa,3.5,3.5,3.5,0.0,3.5,3.5,0.0,5.0,0.0,0.0,1.0,2.8,0.0,0.0,0.2,0,1
S3c481b486ff05fd0,3.25,3.25,3.25,0.0,3.25,3.25,0.0,5.0,0.0,0.0,1.0,2.6,0.0,0.0,0.2,0,1
S3c727c11dafaf66a,3.5,3.5,3.5,0.0,3.5,3.5,0.0,5.0,0.0,0.0,1.0,2.8,0.0,0.0,0.2,0,1
S3c74866c292d0315,2.6100000000000003,2.22,3.0,0.5515432893255071,2.59,2.59,-0.7799999999999998,10.0,1.0,0.0,1.0,2.4,0.1,0.0,0.1,0,0
S3c767125abf4c326,3.63,3.63,3.63,0.0,3.63,3.63,0.0,5.0,0.0,0.0,2.0,2.9,0.0,0.0,0.4,0,1
S3c8941d064e4b515,3.63,3.63,3.63,0.0,3.63,3.63,0.0,5.0,0.0,0.0,3.0,2.9,0.0,0.0,0.6,0,1
S3ca7a78fcad743a8,3.6799999999999997,3.61,3.75,0.09899494936611658,3.68,3.68,-0.14000000000000012,10.0,0.0,0.0,4.0,3.3,0.0,0.0,0.4,0,0
S3ca90d8b6dfc00f6,3.0949999999999998,2.94,3.25,0.21920310216782962,3.09,3.09,-0.31000000000000005,10.0,0.0,0.0,2.0,2.75,0.0,0.0,0.2,0,0
S3ccdf001533f5ed0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,4.0,3.2,0.0,0.0,0.8,0,1
S3cec19667da5286b,3.39,3.39,3.39,0.0,3.39,3.39,0.0,6.0,0.0,0.0,2.0,2.8333333333333335,0.0,0.0,0.3333333333333333,0,1
S3cfe32c09d62979d,3.4699999999999998,3.44,3.5,0.042426406871192736,3.47,3.47,-0.06000000000000005,10.0,0.0,0.0,2.0,3.15,0.0,0.0,0.2,0,0
S3d0f0b661c8aeca9,3.39,3.39,3.39,0.0,3.39,3.39,0.0,6.0,0.0,0.0,1.0,2.8333333333333335,0.0,0.0,0.16666666666666666,0,1
S3d2add712997d285,1.38,1.38,1.38,0.0,1.38,1.38,0.0,5.0,0.0,3.0,0.0,1.1,0.0,0.6,0.0,1,1
S3d2d9dd68a00b144,2.0149999999999997,1.75,2.28,0.3747665940288702,2.3,1.75,0.5299999999999998,10.0,1.0,1.0,0.0,1.85,0.1,0.1,0.0,1,0
