student_id,y2_gpa_mean,y2_gpa_min,y2_gpa_max,y2_gpa_std,y2_cgpa_end,y2_cgpa_min,y2_gpa_trend,y2_courses_taken,y2_fail_count,y2_risk_count,y2_a_count,y2_avg_grade_point,y2_fail_rate,y2_risk_rate,y2_a_rate,y2_ever_probation,y2_incomplete_data
S23d4d0bb979ffb6f,2.435,2.31,2.56,0.1767766952966369,2.78,2.78,-0.25,10.0,0.0,2.0,1.0,2.5,0.0,0.2,0.1,0,0
S23de505b3e904b9a,2.535,2.35,2.72,0.26162950903902266,2.6,2.6,-0.3700000000000001,11.0,0.0,2.0,1.0,2.5454545454545454,0.0,0.18181818181818182,0.09090909090909091,0,0
S23ec4515e8b3f6ec,3.0549999999999997,2.61,3.5,0.6293250352560272,2.76,2.76,-0.8900000000000001,10.0,0.0,0.0,1.0,3.1,0.0,0.0,0.1,0,0
S23ef622fa9132f61,1.7200000000000002,1.61,1.83,0.15556349186104035,2.06,2.06,0.21999999999999997,10.0,0.0,6.0,0.0,1.85,0.0,0.6,0.0,0,0
S23ff4ddc098a2286,2.75,2.39,3.11,0.5091168824543141,2.86,2.86,-0.7199999999999998,10.0,0.0,3.0,3.0,2.75,0.0,0.3,0.3,0,0
S2410aa01ad884694,3.525,3.44,3.61,0.12020815280171303,3.41,3.4,-0.16999999999999993,10.0,0.0,0.0,5.0,3.55,0.0,0.0,0.5,0,0
S241498b86bf76619,3.435,3.43,3.44,0.007071067811865324,3.42,3.4,0.009999999999999787,9.0,0.0,0.0,3.0,3.388888888888889,0.0,0.0,0.3333333333333333,0,0
S241d49537dd61f29,3.885,3.83,3.94,0.0777817459305203,3.67,3.58,0.10999999999999988,10.0,0.0,0.0,7.0,3.85,0.0,0.0,0.7,0,0
S244638744393869d,3.9699999999999998,3.94,4.0,0.042426406871192736,3.99,3.99,-0.06000000000000005,10.0,0.0,0.0,9.0,3.95,0.0,0.0,0.9,0,0
S24489d540f9203e8,3.9450000000000003,3.89,4.0,0.0777817459305203,3.96,3.96,-0.10999999999999988,10.0,0.0,0.0,9.0,3.95,0.0,0.0,0.9,0,0
S2448eeaab69235d1,1.305,0.0,2.61,1.845548698896889,2.94,2.94,-2.61,5.0,0.0,2.0,1.0,2.7,0.0,0.4,0.2,0,1
S244c4a44b551713a,3.9450000000000003,3.89,4.0,0.07778174593051998,3.76,3.69,0.10999999999999988,10.0,0.0,0.0,9.0,3.95,0.0,0.0,0.9,0,0
S2451c144ceb16493,3.835,3.78,3.89,0.07778174593052045,3.8,3.8,-0.11000000000000032,10.0,0.0,0.0,8.0,3.85,0.0,0.0,0.8,0,0
S248eb0760be7974a,2.5,2.33,2.67,0.24041630560342606,2.51,2.46,0.33999999999999986,10.0,0.0,2.0,0.0,2.5,0.0,0.2,0.0,0,0
S24af1fcc0a2c13b1,2.5,2.17,2.83,0.4666904755831215,2.39,2.3,-0.6600000000000001,,0.0,0.0,0.0,,,,,0,0
S24b682f7b06a238c,2.5,2.5,2.5,0.0,2.73,2.73,0.0,10.0,0.0,1.0,0.0,2.6,0.0,0.1,0.0,0,0
S24b9ebf8d5a2d11a,0.925,0.78,1.07,0.2050609665440988,1.3,1.3,-0.29000000000000004,9.0,3.0,5.0,0.0,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.0,1,0
S24c307105d2820a9,1.3599999999999999,1.22,1.5,0.19798989873223324,1.48,1.48,-0.28,9.0,1.0,4.0,0.0,1.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,1,0
S24c40c789d835593,3.025,2.94,3.11,0.12020815280171303,2.93,2.92,-0.16999999999999993,10.0,0.0,0.0,1.0,3.1,0.0,0.0,0.1,0,0
S24c91336cf1ff206,3.585,3.56,3.61,0.03535533905932725,3.48,3.44,-0.04999999999999982,10.0,0.0,0.0,3.0,3.55,0.0,0.0,0.3,0,0
S24cca7b8c91f0034,1.8,0.67,2.93,1.5980613254815974,1.44,1.44,-2.2600000000000002,9.0,3.0,0.0,1.0,1.7222222222222223,0.3333333333333333,0.0,0.1111111111111111,1,0
S24d010616d010566,3.695,3.61,3.78,0.12020815280171303,3.53,3.5,-0.16999999999999993,10.0,0.0,0.0,5.0,3.7,0.0,0.0,0.5,0,0
S2505ac505c4f3bdd,3.115,3.06,3.17,0.07778174593051998,2.87,2.76,0.10999999999999988,10.0,0.0,0.0,2.0,3.2,0.0,0.0,0.2,0,0
S25328cc3f9b0ef1a,2.89,2.56,3.22,0.4666904755831215,2.98,2.98,-0.6600000000000001,10.0,0.0,2.0,2.0,2.9,0.0,0.2,0.2,0,0
S25391f39668a38b4,2.44,2.17,2.71,0.3818376618407357,2.31,2.15,0.54,9.0,0.0,1.0,0.0,2.4444444444444446,0.0,0.1111111111111111,0.0,0,0
S259217d2fba87d3b,2.9749999999999996,2.67,3.28,0.43133513652379407,3.2,3.17,0.6099999999999999,10.0,0.0,1.0,2.0,3.05,0.0,0.1,0.2,0,0
S25c59a3a112509f5,1.785,1.21,2.36,0.8131727983645296,2.24,2.2,1.15,8.0,1.0,2.0,0.0,1.9375,0.125,0.25,0.0,0,0
S25d215ec0a850cfa,3.5250000000000004,3.33,3.72,0.2757716446627538,3.44,3.44,-0.3900000000000001,10.0,0.0,0.0,4.0,3.55,0.0,0.0,0.4,0,0
S25d9c7a70b4c23eb,3.795,3.78,3.81,0.0212132034355966,3.74,3.72,0.03000000000000025,10.0,0.0,0.0,6.0,3.7,0.0,0.0,0.6,0,0
S25e43610e0f0b8e7,3.565,3.5,3.63,0.0919238815542511,3.57,3.57,-0.1299999999999999,10.0,0.0,0.0,4.0,3.6,0.0,0.0,0.4,0,0
S25f757c70b024f13,3.0300000000000002,3.0,3.06,0.042426406871192736,3.17,3.17,0.06000000000000005,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.1,0,0
S26106919346096e5,2.4450000000000003,2.17,2.72,0.3889087296526015,2.53,2.53,-0.5500000000000003,10.0,1.0,0.0,0.0,2.5,0.1,0.0,0.0,0,0
S263bafc1922c2eaa,2.515,2.39,2.64,0.1767766952966369,2.61,2.6,0.25,11.0,0.0,2.0,1.0,2.6363636363636362,0.0,0.18181818181818182,0.09090909090909091,0,0
S264d5cac4baa807c,2.64,2.39,2.89,0.3535533905932738,3.03,3.03,0.5,10.0,0.0,2.0,1.0,2.7,0.0,0.2,0.1,0,0
S264f47df294f3bd0,3.82,3.78,3.86,0.05656854249492385,3.64,3.54,0.08000000000000007,11.0,0.0,0.0,8.0,3.8181818181818183,0.0,0.0,0.7272727272727273,0,0
S2651a4a1f9d49689,3.5,3.22,3.78,0.3959797974644663,3.31,3.31,-0.5599999999999996,10.0,0.0,0.0,4.0,3.5,0.0,0.0,0.4,0,0
S26706dc2fc64e35c,3.4699999999999998,3.33,3.61,0.197989898732233,3.66,3.66,-0.2799999999999998,10.0,0.0,0.0,4.0,3.5,0.0,0.0,0.4,0,0
S267e92cdabd78bd6,3.47,3.22,3.72,0.3535533905932738,3.48,3.48,-0.5,10.0,0.0,0.0,3.0,3.45,0.0,0.0,0.3,0,0
S2681f10dab13077c,3.2750000000000004,3.22,3.33,0.07778174593051998,3.18,3.13,0.10999999999999988,10.0,0.0,0.0,2.0,3.3,0.0,0.0,0.2,0,0
S26b2414b77d0a6de,3.585,3.5,3.67,0.12020815280171303,3.72,3.72,-0.16999999999999993,10.0,0.0,0.0,5.0,3.6,0.0,0.0,0.5,0,0
S26be41146dd916d3,2.2800000000000002,2.0,2.56,0.3959797974644668,2.58,2.36,-0.56,9.0,0.0,2.0,1.0,2.2222222222222223,0.0,0.2222222222222222,0.1111111111111111,0,0
S26db1a2c24f134ba,2.9699999999999998,2.61,3.33,0.5091168824543145,3.15,3.09,0.7200000000000002,10.0,0.0,1.0,2.0,3.05,0.0,0.1,0.2,0,0
S26f051062ce00e0d,2.4450000000000003,2.33,2.56,0.16263455967290608,2.65,2.65,-0.22999999999999998,10.0,0.0,3.0,1.0,2.5,0.0,0.3,0.1,0,0
S26f21ec192cea6f4,2.345,1.86,2.83,0.6858935777509512,2.68,2.61,-0.97,9.0,0.0,2.0,0.0,2.3333333333333335,0.0,0.2222222222222222,0.0,0,0
S26f570fd1fc76227,2.9450000000000003,2.83,3.06,0.16263455967290608,3.02,3.02,-0.22999999999999998,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
S2705c20004f63024,2.4450000000000003,2.06,2.83,0.5444722215136417,2.5,2.5,-0.77,10.0,0.0,1.0,0.0,2.5,0.0,0.1,0.0,0,0
S2715e84e2edde5db,3.415,3.11,3.72,0.4313351365237942,3.46,3.38,0.6100000000000003,10.0,0.0,0.0,5.0,3.45,0.0,0.0,0.5,0,0
S275203ca60d1c459,2.705,2.5,2.91,0.28991378028648457,3.06,3.06,-0.41000000000000014,11.0,1.0,2.0,3.0,2.772727272727273,0.09090909090909091,0.18181818181818182,0.2727272727272727,0,0
S2762316f54d37ea2,2.615,2.56,2.67,0.0777817459305203,2.68,2.68,-0.10999999999999988,10.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0,0
S2767d8a6741bd054,2.5300000000000002,2.5,2.56,0.042426406871192736,2.53,2.53,0.06000000000000005,10.0,0.0,2.0,0.0,2.55,0.0,0.2,0.0,0,0
S277bf2b1ebb1960e,2.835,2.5,3.17,0.4737615433949868,2.8,2.67,0.6699999999999999,10.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0,0
S279baad603f76704,3.3899999999999997,3.11,3.67,0.3959797974644668,3.37,3.27,0.56,10.0,0.0,0.0,3.0,3.35,0.0,0.0,0.3,0,0
S279c6b478be6cde6,3.89,3.89,3.89,0.0,3.86,3.85,0.0,10.0,0.0,0.0,8.0,3.9,0.0,0.0,0.8,0,0
S27e268d3fd741472,2.46,2.28,2.64,0.2545584412271574,2.6,2.6,-0.3600000000000003,9.0,0.0,3.0,0.0,2.5,0.0,0.3333333333333333,0.0,0,0
S27ece9ea86a2fc53,3.315,3.13,3.5,0.26162950903902266,3.49,3.48,0.3700000000000001,10.0,0.0,0.0,2.0,3.3,0.0,0.0,0.2,0,0
S27f327bfacfd9ebb,4.0,4.0,4.0,0.0,3.85,3.76,0.0,10.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0,0
S280ce09f517aa6d2,3.805,3.72,3.89,0.12020815280171303,3.82,3.8,0.16999999999999993,10.0,0.0,0.0,7.0,3.8,0.0,0.0,0.7,0,0
S283de937433dbdf2,3.135,2.83,3.44,0.43133513652379374,3.24,3.24,-0.6099999999999999,10.0,0.0,0.0,2.0,3.15,0.0,0.0,0.2,0,0
S2844b890c29d34b2,2.195,1.89,2.5,0.43133513652379396,2.21,2.21,-0.6100000000000001,10.0,1.0,2.0,2.0,2.35,0.1,0.2,0.2,0,0
S28493875ca382dd3,3.4299999999999997,3.36,3.5,0.09899494936611658,3.38,3.38,-0.14000000000000012,11.0,0.0,0.0,3.0,3.3636363636363638,0.0,0.0,0.2727272727272727,0,0
S2853f90718caf894,2.26,2.19,2.33,0.09899494936611658,2.34,2.34,-0.14000000000000012,10.0,0.0,2.0,0.0,2.35,0.0,0.2,0.0,0,0
S285dc63ef2c05845,2.76,2.63,2.89,0.18384776310850268,2.85,2.84,0.26000000000000023,11.0,0.0,0.0,1.0,2.8636363636363638,0.0,0.0,0.09090909090909091,0,0
S28621197f10ecef4,2.875,2.64,3.11,0.33234018715767716,2.97,2.97,-0.46999999999999975,11.0,0.0,0.0,0.0,2.8636363636363638,0.0,0.0,0.0,0,0
S287c0b1ea0405f05,2.2199999999999998,1.94,2.5,0.3959797974644665,2.34,2.34,-0.56,9.0,0.0,3.0,0.0,2.2222222222222223,0.0,0.3333333333333333,0.0,0,0
S287ffecd220ad23d,3.27,3.11,3.43,0.2262741699796954,3.29,3.29,-0.3200000000000003,9.0,0.0,0.0,2.0,3.2222222222222223,0.0,0.0,0.2222222222222222,0,0
S2884de0b582b0c1c,3.665,3.39,3.94,0.38890872965260104,3.36,3.36,-0.5499999999999998,10.0,0.0,0.0,6.0,3.65,0.0,0.0,0.6,0,0
S28882403d2b7d191,2.92,2.67,3.17,0.3535533905932738,3.04,3.04,-0.5,10.0,0.0,0.0,1.0,2.95,0.0,0.0,0.1,0,0
S288d65f93f2ad3e5,3.15,3.11,3.19,0.05656854249492385,3.19,3.19,0.08000000000000007,10.0,0.0,0.0,4.0,3.25,0.0,0.0,0.4,0,0
S289093f9e3c78f1a,1.63,1.38,1.88,0.3535533905932738,2.36,2.35,0.5,,0.0,0.0,0.0,,,,,0,0
S28a20cbaeee4c1fa,2.4749999999999996,2.28,2.67,0.27577164466275345,2.35,2.22,-0.3900000000000001,10.0,0.0,2.0,1.0,2.55,0.0,0.2,0.1,0,0
S28a335a7abf67a02,3.2750000000000004,3.22,3.33,0.0777817459305203,3.35,3.35,-0.10999999999999988,10.0,0.0,0.0,2.0,3.15,0.0,0.0,0.2,0,0
S28b2a68b9bfbb9af,3.415,3.33,3.5,0.12020815280171303,3.44,3.41,0.16999999999999993,10.0,0.0,0.0,3.0,3.45,0.0,0.0,0.3,0,0
S28c10e8be594e615,3.555,3.22,3.89,0.4737615433949868,3.37,3.19,0.6699999999999999,10.0,0.0,0.0,5.0,3.5,0.0,0.0,0.5,0,0
S28caefd2dc8f2bdd,2.19,1.94,2.44,0.3535533905932738,2.39,2.39,-0.5,10.0,0.0,3.0,0.0,2.2,0.0,0.3,0.0,0,0
S28eecf86ded57ed7,2.8200000000000003,2.81,2.83,0.01414213562373112,2.95,2.95,-0.020000000000000018,10.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0,0
S2914089927c691c6,2.69,2.44,2.94,0.3535533905932738,2.7,2.7,-0.5,10.0,0.0,1.0,0.0,2.75,0.0,0.1,0.0,0,0
S291e18e0ef92a5ea,3.86,3.78,3.94,0.1131370849898477,3.91,3.91,-0.16000000000000014,10.0,0.0,0.0,7.0,3.8,0.0,0.0,0.7,0,0
S2937e5195eb5dd6b,2.855,2.5,3.21,0.5020458146424487,2.75,2.75,-0.71,9.0,0.0,1.0,0.0,2.8333333333333335,0.0,0.1111111111111111,0.0,0,0
S2953678feb5f1865,2.975,2.56,3.39,0.5868986283848344,3.14,3.14,-0.8300000000000001,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.2,0,0
S2970d61262b6e481,3.25,3.11,3.39,0.19798989873223347,3.11,3.1,-0.28000000000000025,10.0,0.0,0.0,1.0,3.25,0.0,0.0,0.1,0,0
S2995d17239a22ced,2.79,2.65,2.93,0.19798989873223347,2.72,2.72,-0.28000000000000025,10.0,0.0,0.0,1.0,2.8,0.0,0.0,0.1,0,0
S29bf774dd1453984,3.275,2.94,3.61,0.4737615433949868,3.41,3.41,-0.6699999999999999,10.0,0.0,1.0,3.0,3.3,0.0,0.1,0.3,0,0
S29c0380b531db916,2.81,2.56,3.06,0.3535533905932738,2.94,2.94,-0.5,10.0,0.0,1.0,3.0,2.85,0.0,0.1,0.3,0,0
S29c7618130639c6b,3.555,3.39,3.72,0.23334523779156074,3.36,3.35,-0.33000000000000007,10.0,0.0,0.0,4.0,3.55,0.0,0.0,0.4,0,0
S29e9a501501c8a16,3.6100000000000003,3.33,3.89,0.3959797974644665,3.41,3.25,0.56,10.0,0.0,0.0,7.0,3.65,0.0,0.0,0.7,0,0
S29ed86018415c419,2.56,2.06,3.06,0.7071067811865476,2.77,2.77,-1.0,10.0,0.0,1.0,0.0,2.55,0.0,0.1,0.0,0,0
S29eddef219385281,1.855,1.33,2.38,0.7424621202458748,1.72,1.52,-1.0499999999999998,7.0,1.0,3.0,1.0,1.9285714285714286,0.14285714285714285,0.42857142857142855,0.14285714285714285,1,1
S2a48e4486dfbfdbd,3.0,2.78,3.22,0.3111269837220812,3.2,3.2,-0.4400000000000004,10.0,1.0,0.0,3.0,3.05,0.1,0.0,0.3,0,0
S2a67a7840ad081a3,3.9450000000000003,3.89,4.0,0.0777817459305203,3.76,3.71,-0.10999999999999988,10.0,0.0,0.0,9.0,3.95,0.0,0.0,0.9,0,0
S2a7a22645e100cf2,3.385,3.21,3.56,0.24748737341529187,2.98,2.63,0.3500000000000001,9.0,0.0,0.0,1.0,3.388888888888889,0.0,0.0,0.1111111111111111,0,0
S2a7dc35aa1d2cc1a,1.665,1.5,1.83,0.23334523779156074,2.41,2.41,0.33000000000000007,10.0,2.0,2.0,0.0,1.8,0.2,0.2,0.0,0,0
S2ab3e0634026f5f4,2.195,1.78,2.61,0.5868986283848342,2.48,2.48,-0.8299999999999998,10.0,1.0,0.0,0.0,2.3,0.1,0.0,0.0,0,0
S2abcdcfab6d068df,2.0,1.72,2.28,0.3959797974644666,2.34,2.34,-0.5599999999999998,10.0,0.0,5.0,0.0,1.95,0.0,0.5,0.0,0,0
S2ac9bc6b4ff053be,2.2,2.17,2.23,0.04242640687119305,2.26,2.26,-0.06000000000000005,11.0,1.0,4.0,1.0,2.3181818181818183,0.09090909090909091,0.36363636363636365,0.09090909090909091,0,0
S2b1e63b08901e3f8,3.6950000000000003,3.5,3.89,0.2757716446627538,3.75,3.75,-0.3900000000000001,10.0,0.0,0.0,4.0,3.7,0.0,0.0,0.4,0,0
S2b333d8c923b8868,3.0,2.72,3.28,0.3959797974644663,3.04,3.04,-0.5599999999999996,10.0,0.0,0.0,1.0,3.05,0.0,0.0,0.1,0,0
S2b4502ae48b9e4e1,3.64,3.56,3.72,0.1131370849898477,3.51,3.5,-0.16000000000000014,10.0,0.0,0.0,4.0,3.65,0.0,0.0,0.4,0,0
S2b6588c25da1544f,2.6399999999999997,2.61,2.67,0.04242640687119305,2.71,2.71,0.06000000000000005,10.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0,0
S2b6bc4b6ea5fbc15,3.495,3.28,3.71,0.3040559159102157,3.4,3.4,-0.43000000000000016,9.0,0.0,1.0,4.0,3.388888888888889,0.0,0.1111111111111111,0.4444444444444444,0,0
S2b7826ebd2bf55bc,3.0700000000000003,2.81,3.33,0.3676955262170046,2.84,2.66,0.52,10.0,0.0,0.0,2.0,3.2,0.0,0.0,0.2,0,0
S2bada71b23b8e80d,3.0300000000000002,2.56,3.5,0.6646803743153548,3.06,3.06,-0.94,10.0,0.0,0.0,2.0,3.1,0.0,0.0,0.2,0,0
S2bb4080a806f703a,0.535,0.43,0.64,0.14849242404917498,1.12,1.12,0.21000000000000002,8.0,5.0,1.0,0.0,0.8125,0.625,0.125,0.0,1,0
S2be012a3260a2a69,1.145,0.0,2.29,1.619274528917194,1.8,1.8,-2.29,4.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,1,1
S2be78f4bab78cec8,0.0,0.0,0.0,0.0,2.04,2.04,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
S2be95d2cfd674ba3,2.9450000000000003,2.83,3.06,0.16263455967290577,2.84,2.77,0.22999999999999998,10.0,0.0,1.0,2.0,2.95,0.0,0.1,0.2,0,0
S2bee64d2b8041230,2.0300000000000002,2.0,2.06,0.042426406871192736,2.23,2.12,0.06000000000000005,10.0,0.0,5.0,0.0,2.1,0.0,0.5,0.0,0,0
S2c0c432c000674ac,3.725,3.56,3.89,0.23334523779156074,3.71,3.71,-0.33000000000000007,10.0,0.0,0.0,6.0,3.7,0.0,0.0,0.6,0,0
S2c1292ff66fc6ab7,3.6100000000000003,3.33,3.89,0.3959797974644668,3.46,3.46,-0.56,10.0,0.0,0.0,6.0,3.6,0.0,0.0,0.6,0,0
S2c2c789cb458c60d,2.4699999999999998,2.44,2.5,0.042426406871192736,2.7,2.5,-0.06000000000000005,9.0,1.0,1.0,0.0,2.5555555555555554,0.1111111111111111,0.1111111111111111,0.0,0,0
S2c2eb96cd1942068,3.17,3.06,3.28,0.15556349186104027,3.31,3.31,-0.21999999999999975,10.0,0.0,0.0,1.0,3.15,0.0,0.0,0.1,0,0
S2c3a63e351a806b2,3.36,3.28,3.44,0.1131370849898477,3.43,3.43,0.16000000000000014,10.0,0.0,0.0,2.0,3.35,0.0,0.0,0.2,0,0
S2c5b8039f454bffa,2.64,2.39,2.89,0.3535533905932738,2.74,2.74,-0.5,10.0,0.0,1.0,1.0,2.75,0.0,0.1,0.1,0,0
S2c694144f8da0ad7,3.415,3.33,3.5,0.12020815280171303,3.11,2.98,0.16999999999999993,10.0,0.0,0.0,2.0,3.4,0.0,0.0,0.2,0,0
S2c96a16fd86347fe,3.61,3.44,3.78,0.24041630560342606,3.73,3.71,0.33999999999999986,10.0,0.0,0.0,4.0,3.6,0.0,0.0,0.4,0,0
S2c9a63322fd582f4,3.19,2.94,3.44,0.3535533905932738,2.98,2.74,0.5,10.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0,0
S2ca2298ce676219b,3.08,2.94,3.22,0.19798989873223347,2.91,2.78,0.28000000000000025,10.0,0.0,0.0,1.0,3.05,0.0,0.0,0.1,0,0
S2ca3dc51bae3c9e2,3.585,3.17,4.0,0.5868986283848344,3.64,3.64,-0.8300000000000001,10.0,0.0,0.0,5.0,3.6,0.0,0.0,0.5,0,0
S2cc1c2e59e9d02b1,3.22,3.22,3.22,0.0,3.21,3.21,0.0,10.0,0.0,0.0,2.0,3.25,0.0,0.0,0.2,0,0
S2cf5415052980a46,2.925,2.72,3.13,0.28991378028648446,3.19,3.19,0.4099999999999997,10.0,0.0,0.0,1.0,2.95,0.0,0.0,0.1,0,0
S2d00f7f7ac011cae,3.3600000000000003,3.22,3.5,0.19798989873223333,3.03,2.96,-0.2799999999999998,10.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0,0
S2d46ca0f0f522a76,3.275,3.17,3.38,0.14849242404917495,3.44,3.44,-0.20999999999999996,10.0,0.0,0.0,3.0,3.3,0.0,0.0,0.3,0,0
S2d50e7f5f41502b5,2.7800000000000002,2.45,3.11,0.4666904755831213,3.01,3.01,-0.6599999999999997,11.0,0.0,1.0,2.0,2.8636363636363638,0.0,0.09090909090909091,0.18181818181818182,0,0
S2da518d4434db211,3.915,3.83,4.0,0.12020815280171303,3.64,3.58,-0.16999999999999993,10.0,0.0,0.0,8.0,3.9,0.0,0.0,0.8,0,0
S2daa7237d9a7171a,3.4450000000000003,3.17,3.72,0.38890872965260115,3.57,3.52,0.5500000000000003,10.0,0.0,0.0,5.0,3.45,0.0,0.0,0.5,0,0
S2dd7441bb11f02eb,2.335,2.28,2.39,0.07778174593052045,2.69,2.69,-0.11000000000000032,10.0,0.0,3.0,0.0,2.45,0.0,0.3,0.0,0,0
S2e0c1786a58eab4e,2.6399999999999997,2.0,3.28,0.9050966799187805,2.79,2.79,-1.2799999999999998,10.0,1.0,0.0,0.0,2.7,0.1,0.0,0.0,0,0
S2e160f17d810ac06,2.585,2.56,2.61,0.03535533905932725,2.82,2.82,-0.04999999999999982,10.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0,0
S2e18ac25f333fb9a,1.345,0.86,1.83,0.6858935777509512,1.84,1.84,-0.9700000000000001,9.0,3.0,2.0,0.0,1.6111111111111112,0.3333333333333333,0.2222222222222222,0.0,1,0
S2e4b5fd4acb9cd34,3.6399999999999997,3.61,3.67,0.042426406871192736,3.74,3.74,-0.06000000000000005,10.0,0.0,0.0,6.0,3.65,0.0,0.0,0.6,0,0
S2e4c5f8fe0bca63c,1.4449999999999998,1.17,1.72,0.3889087296526011,2.24,2.24,-0.55,10.0,2.0,4.0,0.0,1.55,0.2,0.4,0.0,0,0
S2e81c842e7c95e1d,1.975,1.56,2.39,0.5868986283848344,2.26,2.21,0.8300000000000001,10.0,2.0,1.0,1.0,2.1,0.2,0.1,0.1,0,0
S2e8a24676685c232,2.72,2.22,3.22,0.7071067811865476,2.85,2.73,1.0,10.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0,0
S2eb947ba254876ba,2.9699999999999998,2.94,3.0,0.04242640687119305,2.63,2.5,0.06000000000000005,10.0,0.0,0.0,3.0,3.05,0.0,0.0,0.3,0,0
S2ed45f9b4d6cce96,3.25,2.94,3.56,0.4384062043356595,3.41,3.41,-0.6200000000000001,10.0,0.0,0.0,2.0,3.3,0.0,0.0,0.2,0,0
S2ee8a469e5f3eed5,3.39,3.39,3.39,0.0,3.28,3.22,0.0,10.0,0.0,0.0,2.0,3.4,0.0,0.0,0.2,0,0
S2efb63f71a9dd858,3.615,3.56,3.67,0.0777817459305203,3.47,3.44,-0.10999999999999988,10.0,0.0,0.0,4.0,3.55,0.0,0.0,0.4,0,0
S2f11daa126f8b682,3.61,3.61,3.61,0.0,3.61,3.61,0.0,5.0,0.0,0.0,1.0,3.6,0.0,0.0,0.2,0,1
S2f1c47e8a1e846b1,2.9699999999999998,2.83,3.11,0.19798989873223333,2.88,2.8,0.2799999999999998,10.0,0.0,0.0,2.0,3.05,0.0,0.0,0.2,0,0
S2f1f9cb4eecdd598,3.54,3.36,3.72,0.2545584412271574,3.58,3.5,0.3600000000000003,9.0,0.0,0.0,2.0,3.5555555555555554,0.0,0.0,0.2222222222222222,0,0
S2f2e5e9204ac55c3,2.71,2.64,2.78,0.09899494936611643,2.82,2.82,0.13999999999999968,11.0,0.0,2.0,2.0,2.727272727272727,0.0,0.18181818181818182,0.18181818181818182,0,0
S2f5346768c54db91,3.2800000000000002,3.06,3.5,0.31112698372208103,3.36,3.36,-0.43999999999999995,10.0,0.0,0.0,2.0,3.3,0.0,0.0,0.2,0,0
S2fc3eba911a83613,2.2199999999999998,2.11,2.33,0.15556349186104043,2.44,2.44,-0.2200000000000002,10.0,1.0,2.0,1.0,2.35,0.1,0.2,0.1,0,0
S2fdbb0c8779e3200,2.175,2.14,2.21,0.049497474683058366,1.94,1.68,0.06999999999999984,8.0,1.0,1.0,0.0,2.3125,0.125,0.125,0.0,1,0
S2ff3ecaaa04d5e4e,2.305,2.22,2.39,0.12020815280171303,2.24,2.16,0.16999999999999993,10.0,0.0,1.0,0.0,2.35,0.0,0.1,0.0,0,0
S2ffd22959a39cec8,0.0,0.0,0.0,0.0,1.98,1.98,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
S3003a661c8e132c9,4.0,4.0,4.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0,0
S301eb33cb7778030,3.6950000000000003,3.67,3.72,0.03535533905932772,3.54,3.5,-0.050000000000000266,10.0,0.0,0.0,5.0,3.7,0.0,0.0,0.5,0,0
S3020f5d389802805,2.275,2.11,2.44,0.23334523779156074,2.46,2.46,0.33000000000000007,10.0,0.0,3.0,0.0,2.25,0.0,0.3,0.0,0,0
S303d0fbfcb4e7906,1.89,1.67,2.11,0.31112698372208086,2.28,2.28,-0.43999999999999995,10.0,1.0,4.0,0.0,2.0,0.1,0.4,0.0,0,0
S303dcd54767f764a,3.745,3.71,3.78,0.04949747468305806,3.75,3.73,0.06999999999999984,9.0,0.0,0.0,6.0,3.7777777777777777,0.0,0.0,0.6666666666666666,0,0
S3056de45de1751c9,3.6399999999999997,3.5,3.78,0.19798989873223333,3.65,3.57,0.2799999999999998,9.0,0.0,0.0,4.0,3.611111111111111,0.0,0.0,0.4444444444444444,0,0
S305d4012b7703131,3.0300000000000002,3.0,3.06,0.042426406871192736,2.98,2.93,0.06000000000000005,9.0,0.0,0.0,1.0,3.0555555555555554,0.0,0.0,0.1111111111111111,0,0
S306a48a62965d6e3,3.59,3.41,3.77,0.2545584412271569,3.54,3.54,-0.3599999999999999,12.0,0.0,0.0,4.0,3.5833333333333335,0.0,0.0,0.3333333333333333,0,0
S3075afd4e756c536,1.895,1.22,2.57,0.9545941546018392,1.67,1.67,-1.3499999999999999,9.0,2.0,2.0,1.0,1.7222222222222223,0.2222222222222222,0.2222222222222222,0.1111111111111111,1,0
