student_id,cluster,cluster_name,pca_1,pca_2
S2ed45f9b4d6cce96,0,High Performers,2.496028499964172,-1.4642539581877931
Sc7fc48d921222d7e,2,Average Performers,-0.6954845569936,-0.5823030772855892
S0a9e6f77e157553a,0,High Performers,1.13925631037387,-0.5577970850796122
S532e584e1cdb72fe,0,High Performers,1.184871706220548,1.7350045847070537
S04d55add82b650ca,2,Average Performers,-0.24235960851142566,1.6799671644325018
Sb90ee566a9de5790,2,Average Performers,-2.2773159214803194,0.7299656120520307
S0e077914f084a030,0,High Performers,2.422964532535852,1.03910770610353
S3b7d9b746c06aefb,2,Average Performers,-1.0060635562596967,-1.318561486482925
Sc7d2318c46ee19f4,0,High Performers,1.3482096845417426,0.8695225627012649
S51105470f35326e2,1,At-Risk Students,-4.776291051438792,1.3099618811008882
S6a4d7d45a3e7f4a5,0,High Performers,2.0514527107611435,-0.824355053907172
Sace8a06302655a5d,0,High Performers,1.8455376344790106,-1.1784885498974254
S0de3c584c163e053,2,Average Performers,-4.683922262472607,-2.040227988857355
S81ab35c4f445790f,2,Average Performers,-0.9811539950475088,1.2677583373670405
Sc004905031e872dc,2,Average Performers,-1.112977900347914,-2.1585402372448192
S2dd7441bb11f02eb,0,High Performers,0.8744486597795564,-1.2569746989753912
S19a816968c7cc091,0,High Performers,0.7283429611298712,-1.098392399064228
Saef56be682ce5b63,2,Average Performers,-1.5350152737582645,-1.7668267521557066
S739a7a4d6ff368f3,0,High Performers,0.5829256620395141,-0.6116980431683174
S1d268e82fd945407,2,Average Performers,-0.2625655487771175,-1.3224017735885147
S5238dfdcd807d53b,0,High Performers,2.363241426648064,-1.0736676025466865
Sf8da34c028ba38d8,2,Average Performers,-2.949959251957449,-0.8756357820080671
S37ee80e5aa165b51,2,Average Performers,-2.3046850903199987,2.2500559907550173
Sf678e5b97c93699c,0,High Performers,0.7490103188947842,1.2636117919857617
Sa66c02d97f891c66,2,Average Performers,0.2561924893097345,1.0476377702467021
S896ac9692fef3d3c,0,High Performers,3.13452645137757,1.5950686070417763
S986d9eeeea904419,0,High Performers,0.9212304593458768,-0.7592247378103272
S3f5ee2d8a1e72c48,0,High Performers,2.9799649740038765,1.0277379135238274
Sbbb469f07359962c,0,High Performers,2.4259758333897885,1.2154043865692683
Se1e4afa3cbbd5e9e,2,Average Performers,0.5944769245547062,-1.0947619949358018
S3ca90d8b6dfc00f6,0,High Performers,0.6527376864131329,1.489556362651414
Sed2208f84fad6761,2,Average Performers,-1.3310618699599428,1.0844416533374868
S2ac9bc6b4ff053be,2,Average Performers,-1.129311911059354,1.9220287867882715
S998c05e97ff9fa39,2,Average Performers,-0.18451416551161862,-0.90283378592516
Sc397342e9f52048e,2,Average Performers,-3.3088375953696136,-1.2922430497876525
S4f3c1a8734b2ba6a,0,High Performers,2.848796230414852,1.0220536247443535
S658d89b54a433a66,0,High Performers,2.0003910651442065,-0.8667951283364973
S3173b9e82f636668,0,High Performers,1.9660744662361518,1.7535780992955607
Saeec58ffafaf849a,0,High Performers,1.137952592267867,-1.1904270979193312
Sd37038c441b4fc4f,0,High Performers,0.7036755138159744,1.5811940190996185
S2160a74c8f88d4e8,1,At-Risk Students,-11.069593853202939,-0.5339270044169095
S241d49537dd61f29,0,High Performers,1.9891502475127254,-0.6822578939128008
S8791bdbb8226cf27,0,High Performers,2.3980984012742597,-0.8606347523670171
S3075afd4e756c536,1,At-Risk Students,-6.764559116151016,-0.01219661138627481
S3dd43195a3e68d5b,0,High Performers,1.3584655207946292,0.9665004316462299
Sd70bc595c9e54b79,0,High Performers,3.3520173364598014,-0.18530724737800777
S42b57f534fbf98f0,2,Average Performers,-1.806679694447646,0.826689062463641
S31da605917673992,2,Average Performers,-2.1038930290149027,-1.3276900443670603
S0a277e321a152203,2,Average Performers,-3.653218825098154,-0.9451004434200838
S97ee64f425eccd2b,2,Average Performers,-0.6031213704140967,0.5667380465304035
Sd5b0ed2d5fa15de7,2,Average Performers,0.21095359146200685,1.1651449786078623
S5c9bf763bbb2c9f9,0,High Performers,3.1095859550079705,1.4528993476955094
Secfa3fe31b20eba1,0,High Performers,3.4299565458497208,1.322750305562979
S15199399b0ef09ae,0,High Performers,1.1178290618914586,-1.7208542101469504
S19082e945f736101,0,High Performers,1.7660403914599314,-0.8255839758848824
Sfbfe4874fad38d24,0,High Performers,1.2485103929478951,1.302637175508156
Sa0c4508fce5ba24a,2,Average Performers,-1.0871938864437567,-1.6508831005184248
S83a96365b23214f5,2,Average Performers,-0.7417710673986637,0.7562843940144571
S302921e1ae9ed397,2,Average Performers,-0.6903484983926099,-0.9727318215339867
S840488bff6a20137,0,High Performers,1.4299661908401273,-0.5260558345490632
Sa8e7bcdfac68a8b2,0,High Performers,2.6067629615095846,1.404180460402208
S4ef2038dd9936c52,2,Average Performers,0.04284585582943789,-0.7470893976572578
S55df20355d41df12,0,High Performers,2.933224989653139,-0.33040461984717895
S8ab87a7f8a1bd30d,0,High Performers,1.6793585690938229,-0.8361830542696695
Sfb6db6cefdcd2ef1,2,Average Performers,-0.37809991077032234,-0.782072336753845
Seb248d40daf48358,0,High Performers,2.1221778894001226,1.2482597664970725
S480c8b3bd696dace,2,Average Performers,-3.5130069220684987,2.3790778094931224
S71d791cd50e927b0,1,At-Risk Students,-11.750253128402663,-0.18124699958523247
Sb6df513983355ea7,0,High Performers,1.5804534174725298,0.848342967739521
Sb6eed9e0a1eafa4a,0,High Performers,1.582099304044867,-0.7369704925982247
Sf7afa6d35950e947,2,Average Performers,-0.08462457709213028,0.5863858483976865
S7beb386d6ca0c722,0,High Performers,1.4845063462572101,0.9236957859532213
Sa80ae1d84e7877a9,0,High Performers,1.831035520029104,-0.165227787970214
S451f732a48c45a6d,2,Average Performers,-0.6922232458408298,-1.6243472518899802
Se232f872f88175de,0,High Performers,3.266087490718505,-0.3084987445186419
Se5ba4bb2e4846cfa,1,At-Risk Students,-3.56982228732096,4.5722227763912136
S3c3321c2ecedbd68,2,Average Performers,-1.8145597532508957,0.5572548429675801
Sf77fbe83a31f00ef,2,Average Performers,-2.0069850375646694,-1.000052278729946
S6b0b053b6f30205a,2,Average Performers,0.2476043563436003,0.6792797646007298
S665df3a8ce52727f,2,Average Performers,-1.6852846952000962,2.273905200217544
Se96a6d0ce59ce5ad,0,High Performers,1.2713579114184157,-0.5496701960867025
Sfde2c0d1fd34f2a6,0,High Performers,1.6250398665300734,0.9639913891008417
S9f0334468dd44689,2,Average Performers,-0.5552061207240175,-0.4485076526075891
Sde54e3d9d2a57b2a,0,High Performers,0.6001093616193149,-0.6907458393551169
Sf98eef55f78479ab,0,High Performers,3.2963288040966545,1.2988951390526533
S6a753b7ff239cf9d,0,High Performers,1.2294146061726925,-0.14205942755973588
S47fbd26280128507,2,Average Performers,-1.3214499904123422,-1.1097274405700452
S23bee4efac51ef2a,2,Average Performers,0.3183515992999414,-1.25813923378042
Sc61b21e3cf09b9bd,0,High Performers,2.9171270756970236,1.0367335591828624
Scb4a53f442c1c885,0,High Performers,1.185428065677119,-0.6728616932273367
S4c9f6beba534e484,2,Average Performers,0.28546384366618827,2.450077776432692
S98ef0b0fc8050c6f,0,High Performers,2.651689071760008,1.9325671950753147
S72a04a1127af0565,0,High Performers,1.794032813096219,1.891857837593157
Sc46718e111ef0b1f,2,Average Performers,-2.913551532947731,-1.8991194283557038
Scf919c0f2aa75584,2,Average Performers,-1.5788866034549456,-1.8748007912898081
Sb7feaa9fd74d30e2,0,High Performers,4.122911268141677,1.2195751125111247
S7e2bdfcefd5bfd49,1,At-Risk Students,-6.855428474422363,0.4882934532236482
S9c66bf8471190759,2,Average Performers,-1.7253813601504577,-1.9277179530619966
Sb897a39cbb710f92,0,High Performers,0.7201931154371799,-0.9315628808311546
S1832923e68a6a0d3,2,Average Performers,-1.6918820822573488,1.0693708378184181
S48d4f3fd0c97f9eb,0,High Performers,1.0272802192541426,0.9888470831213698
S6774eec031596b4d,0,High Performers,2.1208650775404965,1.1790737462022787
S47f029a81a3de1ff,2,Average Performers,-3.5616780468836056,3.3937930957059756
Sfb066e6e786b8188,2,Average Performers,-2.173627259383783,-1.560421621660196
S25328cc3f9b0ef1a,2,Average Performers,0.1356182483729179,-1.4346379295527307
S57aefa38e2723150,2,Average Performers,-2.609259465842131,-1.4864467821172254
S18f22ecae0931032,2,Average Performers,0.04284585582943789,-0.7470893976572578
S1a5f372a3bbbea1f,2,Average Performers,0.4624642309584978,0.9188797568849647
S210e3c8bfecfddec,2,Average Performers,-2.022450892307266,-0.9331729389021024
Sa5d469a696d291b6,2,Average Performers,-0.5364548907152882,1.095656318845492
S8dcad1b53cf2ae41,0,High Performers,1.0513422724581691,0.8305455820408979
S148f7abf5da0851e,2,Average Performers,-0.15645337148584285,-1.0114024646966913
S91db4dafd9afdad3,2,Average Performers,-0.1800098620426231,1.0420235201346024
Sb74485beaffbbbf5,0,High Performers,1.7265708159599649,0.3041460936595564
S3f7ce39a315fd26a,0,High Performers,0.9987645879874805,-0.6580166425906153
Se53065b043d8898a,2,Average Performers,0.0917467549415326,0.8290121280936433
S153190cc8aec5121,2,Average Performers,0.2946410984754989,1.1573228102304487
Sef4e0918f71df649,1,At-Risk Students,-7.080555185096598,-0.9683864887838147
S167e401a3b9e7d5f,2,Average Performers,-3.2589065772137698,1.3596918443338344
S736f1b1a7e56cf9c,2,Average Performers,-2.405812183447199,3.6056866032055104
Sdf43bf9cf9a834e9,0,High Performers,1.4005100464971085,1.9357208320012973
Sf7cd1b8b17613fe1,2,Average Performers,-0.3607315101227293,1.1313233807862628
Sec2ee148ee7b4826,2,Average Performers,-1.8218388759103046,-1.604709430581351
S03ff1c52a61cc6fc,0,High Performers,2.477085383105208,-0.7643063612070194
S76807999ddde83f5,0,High Performers,1.0913179992567543,0.028281948792554804
Sa7ab9472e0fdb6cb,2,Average Performers,-2.8792361262463166,0.9074714992762728
Sc7d697a0ae82ae46,2,Average Performers,0.19140333308994772,-1.4067501269653517
S6310b32a6d92bf5c,2,Average Performers,0.4223532512372135,1.0848758997186077
Scbecf118614e2a2b,2,Average Performers,-0.37485318927172223,-0.7757652652590026
S3d729fdc6feec984,0,High Performers,3.50252172113829,0.9790906057608146
S8eceb80fd5880a09,2,Average Performers,-0.060845531506473365,-1.5635498626685027
S7a1fab036c43452d,0,High Performers,2.118398440219029,-0.4640279874674482
S2f1f9cb4eecdd598,0,High Performers,2.268218737160632,-0.33938242782208694
S84df18b2d8fc93ca,1,At-Risk Students,-5.212611768929567,-1.2304092155805297
Sd1e84659af35bb32,1,At-Risk Students,-8.58407960895261,-1.6096942575859516
Sd7a9180041ed3703,2,Average Performers,-0.3726943577418604,-1.8407218548287247
Seac8e6236de67823,0,High Performers,1.1197721142604926,-1.1931325058772781
Sdf3f91fe42600475,2,Average Performers,-3.397689067067909,-0.8121640452829602
S1a1bc06d828efa20,2,Average Performers,-0.5072548550605901,-0.419449932306908
Sb85a4194985a93aa,2,Average Performers,-2.702782167096881,-1.4458267928877546
S7ccb287c14e180d9,2,Average Performers,0.4008101343040344,-0.9550589063945506
S35d3785b3254e6cb,2,Average Performers,-0.6628894189197246,-1.5615931211686416
S0727b8bf7458ccb5,2,Average Performers,-2.9932282523517078,-1.6281337575212849
S14670756726f2443,2,Average Performers,-1.8862866468632207,-2.2988648429628697
S755881628db96f0b,2,Average Performers,0.5046941966881633,0.5897331364096664
Sa31cbde06c548ab6,0,High Performers,1.9739807257142516,0.8325832300315401
S360e51eb7bb9e486,2,Average Performers,-0.3758718842277183,0.5655072126165822
S946ee3abdfa63a71,0,High Performers,2.436230661497692,-0.4731887493246957
Sc40f2a415aa8064a,0,High Performers,3.016839855655554,2.0723870255772607
Se2c8f9e3260933c8,2,Average Performers,-3.0591504746055116,-1.1297608606832992
S928e2f3fb45431fa,2,Average Performers,-2.6104039702908306,-2.113191932936454
S42b50916b47bde0f,0,High Performers,1.2885416109982166,-0.6287179922735021
S3da0004816ca6c07,0,High Performers,1.1056573614739909,-1.409142401500203
Se64dfd10bf5e139f,0,High Performers,0.7837247652965548,-0.8511672281689928
Sef46e39329f93afb,2,Average Performers,-2.7965983611507688,-1.1423434374217256
S18e73eeba55f14c8,2,Average Performers,-0.32952121827719877,2.1573901613061834
Sf409bca96fc01411,2,Average Performers,-0.7834067209969879,1.6920283351592424
Sfa64575f100ff4f5,1,At-Risk Students,-8.715248352541634,-1.6153785463654255
S76612ac0fbbeaa18,0,High Performers,1.9594137043889863,-1.0477204950341998
S812db390791ef9e6,0,High Performers,2.4281808203030737,-0.4441217551079224
S3020f5d389802805,2,Average Performers,-1.319598144197262,3.1774221293233005
S0ccec9dc1606a35a,0,High Performers,0.8448866928092318,-1.1604076116384818
S926cc04e487a1e9b,0,High Performers,2.4785358571374534,-0.34630849695285454
S6ecfd6aa7cab278a,0,High Performers,0.9719411707413692,2.176641463561464
Sdeff33e5de0b7757,2,Average Performers,-1.9052009386702586,-1.9481040968126213
S56b8205ca6438787,1,At-Risk Students,-10.204424459000142,-1.0349963608926678
S30f18ed9b42559a4,2,Average Performers,-0.21579332068115448,0.5807015596182126
S530ac77ea425718d,0,High Performers,3.4774675946564093,0.8250563212243058
S6aba60485b80327d,2,Average Performers,-0.609943047183856,0.2999806655232283
S5eafb331d4f4af29,0,High Performers,3.1244104899488434,0.7315053701801171
S73ec1da8004f844d,0,High Performers,2.4701535121968123,1.9959011801845183
Sf3fa4c3cc037ea18,1,At-Risk Students,-4.70778107033245,-1.2170698728985772
S671e17e7d7b17f3e,0,High Performers,1.1991004362915758,-1.315913785861081
S6e8e2e8a802d7916,2,Average Performers,-0.7634640011603006,1.431050961779358
S15ccec078014e0ac,2,Average Performers,-2.2523445012525327,0.45266974505919927
Sd1d8d66fe6387d3a,2,Average Performers,-2.682435678037825,-1.1566747981867223
S2e8a24676685c232,2,Average Performers,0.10617977650168946,0.5766176068762908
Sdb41527c958624fd,2,Average Performers,0.4659942070872707,-1.7389092705264562
Sf167f576fee1d8a8,0,High Performers,1.9300798774678811,-1.110474625755538
Sb033873c845b010b,0,High Performers,2.2132356532678625,1.419940198110189
Sd0d029b3d164d442,0,High Performers,0.58634255002657,2.0447829417161274
Sd5ee925a46db14ab,2,Average Performers,-0.4682692024295067,-0.12993446977882084
S4519a589160c663d,2,Average Performers,-2.1443925763824865,-0.8515031083496982
S5a55f88799db9127,0,High Performers,2.529161855897091,1.3220878618758343
Sd1dab7325b289488,2,Average Performers,-1.1325730582103881,0.8922844408061329
Sef020e6448dd2744,2,Average Performers,-0.3566419640143119,-1.703567400205592
S993d27d1d25196a3,2,Average Performers,-0.6271512463628366,-1.9196524823570764
S2cc1c2e59e9d02b1,0,High Performers,1.1139795739134872,0.8271159172734586
S430e89ff0f153cd4,0,High Performers,2.702784286821312,-0.44858644155310373
S05e1766d9d91de46,2,Average Performers,-0.5487035849088384,-1.4684079524394296
Safb77b712483c232,0,High Performers,2.287322987623154,-0.6309758416747652
Sfea9b6964bf7c7be,0,High Performers,3.3419755547570382,-0.09368488446311127
S46e0398a51e7ec3d,0,High Performers,3.2617088737814743,0.7610501660642331
Sfa3a3e9d946cef88,2,Average Performers,-0.31668343242491126,2.382812003050532
S68cd6599a5d78908,0,High Performers,0.6859393801862695,-0.3974060903577395
S93095ee99f2ace62,0,High Performers,2.1102773874297194,0.8867564532834965
S9ae4470652df5777,0,High Performers,0.814866520877921,1.7457481610908177
S68dcbc4fea6cda51,0,High Performers,2.118398440219029,-0.4640279874674482
Sb217552e74e8b2b1,0,High Performers,1.641667611810991,1.3343515670225226
S0b2d92652f8aa7b8,0,High Performers,1.217401444157348,-1.0272976200624413
S0fb55a79225e4d49,2,Average Performers,-0.25588714235635246,0.5366967533020924
S8352800c0dc2515d,0,High Performers,3.5884646057891434,-0.8169302643781685
S4e157ad67d5569d6,0,High Performers,0.6235265663864037,-0.9908508224997269
S4d53e3e49ed5f038,2,Average Performers,0.08808475367716548,-0.864596606018418
Saa70ecdb9c12197c,0,High Performers,1.9017387135004022,0.6169870846839438
S4139fc22d76dd32c,1,At-Risk Students,-8.354830805682015,-1.3204081899260187
S32efd5ef28ca3ee4,2,Average Performers,-3.870408099071875,0.9249388305197374
S9d7b6098686504fa,2,Average Performers,-0.5107151265413528,0.6021895710563547
S12554decbc8662d2,0,High Performers,1.9627949467769976,-0.710910025653975
Sfd1998bcedb7a814,0,High Performers,1.1324592205618382,-1.3242032470073075
S0dff71585e01294f,2,Average Performers,0.2760464036601801,-1.3850194861522611
S0ce5fb55a516b3ce,2,Average Performers,-1.3552745944426081,0.5353093608569984
S80313b71ddd9784d,2,Average Performers,-0.1621286923252425,1.594013796763771
S8ec3f30497d9619d,2,Average Performers,-3.9178318603487483,2.671941514276418
S61d6ca9fb42e855e,0,High Performers,1.7368093123606325,0.919977462281762
Sa606874c6714dc5d,0,High Performers,1.8554391811121418,2.516323225826421
S18d66578bed019b2,0,High Performers,0.7788882045162357,0.5292817260163518
S8300254079ba28d8,0,High Performers,1.5381353403123104,-0.7303032024181296
Sde3963683d21df43,2,Average Performers,-0.98301975331373,-1.4886045035956597
S00811ff3f54f7526,0,High Performers,3.526713239272574,1.7035756019854598
S0f66246a16810686,1,At-Risk Students,-6.742166304951524,-0.8483212733583766
Sfcaba9421ff8a244,2,Average Performers,-2.004651530292226,-1.068610220021428
Sffc1e90e290af574,0,High Performers,0.8300833299260556,-1.268608248175471
S1229c7d7c75c5f17,0,High Performers,2.649772101385504,1.6434363764037296
S20d47ba431482ec1,0,High Performers,1.9815228184762599,0.8606749457840872
S4e4e4770238cba2f,0,High Performers,0.8209874001307295,1.1504177005295118
Sa1ee3bd1ccff794a,0,High Performers,1.4187470474066606,1.1255620065089815
Sc3e7e200210ba9ac,2,Average Performers,-0.47277871345675737,2.679652809837083
Scfd5ddf476d5666f,0,High Performers,0.773506710347114,0.8067055654363876
Sd092fb61c9cd377f,2,Average Performers,-0.7579602574813985,-2.1556253195279353
S2138fe873b41bcbe,2,Average Performers,-4.276565092085901,2.0038565204310075
S58585f8ff6175089,2,Average Performers,-0.3328610129225947,-0.8995795451150053
Sc5a1063b0ff97aa5,2,Average Performers,-3.944144753295299,0.9778761677254563
Sde9774decd0bdc22,2,Average Performers,-0.5001803613236588,-1.9249598945380637
S1c8bc5bfb2dddc46,1,At-Risk Students,-4.007592850840217,-0.7186565926454191
Sd905463fd7324d7c,0,High Performers,1.0760704196686242,3.3968439438865197
Sfc54bcb174e42d24,2,Average Performers,0.2625016909593943,-1.4226792184992632
S29c0380b531db916,0,High Performers,0.6052583572204079,-0.6750695089290369
Sfa18f9292c96122a,2,Average Performers,-0.10629078637000242,-1.4731644437630649
S899477f48e486534,0,High Performers,3.220848592870777,-0.19099153615748168
S00b0ed5977e682fe,2,Average Performers,0.3051833430074863,-0.73572082009831
Sf87efe7b82b709e5,0,High Performers,0.49503137193799773,-1.438518908837162
Se256be7fe4e43bf1,2,Average Performers,0.3694289684477263,-0.5491974334585443
Sd35519ba90d3a6d5,2,Average Performers,-0.23027306401431205,-1.1781504612229703
Sce99545c4ccc9258,0,High Performers,1.2029129796606597,1.5189726689829404
S24c40c789d835593,2,Average Performers,-0.15655575883183492,0.7132770472070011
S5471d1ee54a862a3,0,High Performers,0.8112705149090679,-1.450413362486027
Sf19ada6bd61653b9,2,Average Performers,-1.093970219673932,1.1422925508101407
S452549a0312899e1,0,High Performers,3.2753887482878596,1.2587600843448028
S7f4fb131d4496be4,0,High Performers,3.1801576449772084,-0.431690241659276
S2767d8a6741bd054,2,Average Performers,-1.485195010004882,-1.4983937745785814
Sb02d1e26aa8f63cf,2,Average Performers,-0.6300840388254748,-1.2920870542214316
Sf6919b2e0f3adeb9,0,High Performers,1.624424390461027,-0.859337331223537
Sb4efe515e6838d57,2,Average Performers,-0.6446999554239332,-1.4332424271252688
Se728346a771c299f,0,High Performers,4.170849607638981,-0.554658657517387
S678f5d1353e451f5,0,High Performers,3.3714318021563945,1.1644528369114397
Sa720d2089575718a,2,Average Performers,-1.2697902812358293,-1.833362539327631
Sd983ed760935a9d0,0,High Performers,2.0474089881056665,1.600583996819724
Sf4bfb9d9118cb916,0,High Performers,2.376378526333666,0.9994999974693994
S6a82b1b3872a6e4b,2,Average Performers,-0.0681817250464822,1.9249073692134977
S33bf49e1ec85ff2e,0,High Performers,1.4978477354904787,-1.6041975131359354
S3b3b173d8f6a2e0b,0,High Performers,3.8920971426698774,-0.04991589288906737
S7e496eb271cead19,0,High Performers,1.910241755821356,-0.5155724378217249
Sd8f66af1a17e569b,2,Average Performers,-3.215036694945705,-1.2773255792908174
S404a286fdbf52269,2,Average Performers,-2.430769349782658,4.4671990173418115
S4ba42097d441a42e,0,High Performers,3.276098897434892,0.2573845134939136
S4f5ca48643ff275d,2,Average Performers,-1.4703652949263413,0.9487913594585251
S287c0b1ea0405f05,2,Average Performers,-1.2153884856448771,0.8776111666222935
S4912b7075b176b4c,0,High Performers,2.962226574406271,0.9267984719682258
S59b1015625e6179f,1,At-Risk Students,-3.4166841182296723,4.851442548863086
Sc451f896aa442aa8,0,High Performers,2.475390740489754,-1.2306917685919283
Se36d496df463d6c7,0,High Performers,0.8675058008517769,-1.283552416203293
Sb569b889b2b440b2,0,High Performers,2.2082359314841478,-0.28201687138761905
S4e53b4dd3c57e520,0,High Performers,1.6344221291852334,0.9707010894807244
S46d2daa71f177d38,2,Average Performers,-0.23951151026636847,-1.0306467271500086
Sa251e818f9a30c76,0,High Performers,1.8585275903624479,1.1677051686433308
S4ee3f9eb92f82872,0,High Performers,0.9092565153290253,1.2393538041234704
S0d479aff3dee9ea9,0,High Performers,2.52006360685024,1.5659116262501191
S033ee0a3d43f0abe,0,High Performers,0.9297164191896475,2.800114258364171
S8d740dffac5cd7a8,0,High Performers,1.9852845596824722,-0.42735892789569396
S8dd68e4790a9f2b4,0,High Performers,2.3363670019818774,-0.7739629854470839
S90f1b06aae5c9524,0,High Performers,1.8042721135170676,2.0497515672846838
S58226efb99d74c75,2,Average Performers,-1.2079623357489837,-0.8766530749627278
S5d4894db6d22765e,0,High Performers,2.618209688725182,-0.7278273765276145
S634f907f500577b5,0,High Performers,2.6869938776957674,1.3182270927334774
S70d40c5c98da455f,0,High Performers,2.2598230200609395,-0.36136582974300935
Sad0d7ad4118559fb,0,High Performers,1.0992788740590613,-1.2448483829431942
Sbc394f04745bd97a,2,Average Performers,0.33501515777499236,0.581247133566608
S8f22767433207aed,2,Average Performers,-1.4337156538878921,-1.6553187543530314
Se46776243488a3a6,2,Average Performers,-2.3122279153180023,-0.9624715892192157
S73ed99cbbf9abd7e,2,Average Performers,0.19367408058669597,-0.8018479229730672
Scbbe1e58e6d2c0a0,0,High Performers,2.519923931677464,-0.9850698652372164
S583ea5ab5e8f9106,0,High Performers,0.4513804620421593,-1.1774604779769036
S4919b61e5f800e53,0,High Performers,1.6489496816900033,-0.6961354042598692
S50c7368dd5be77b1,1,At-Risk Students,-5.551194305273823,-0.8160492750347855
S2c037530b9bf74e4,1,At-Risk Students,-6.9064205841307835,-0.38739683044990475
S04455bf81dd6bcd9,0,High Performers,2.291795788946828,1.0334234173240562
S61cba85cb3608584,0,High Performers,3.7063036374127662,-0.47388162615208956
Sa18ee23ba117e331,2,Average Performers,-3.3571984316446084,-1.9101716288760435
Sc8e73cde263d7807,0,High Performers,0.709446842771448,-0.7240344722478768
Sf3cd87db2c47bcf9,2,Average Performers,-2.6643174061690527,1.7055664423611632
S2ff3ecaaa04d5e4e,1,At-Risk Students,-4.111189610448954,-0.49009628779339437
S96a6633689e33ce5,0,High Performers,2.9982297896621026,1.5408953837898198
S06932e8bf7bb2709,2,Average Performers,-1.2686385823675335,1.6890287554685817
Sb3478eb5c83fb3eb,2,Average Performers,-0.23346164146658654,-1.7718926673024902
S4392eec6acd48569,2,Average Performers,-1.7143635051812356,-1.2852808102484843
S06fa7d3f35e77cea,0,High Performers,3.3520173364598014,-0.18530724737800777
Sa60fb73ee53653be,0,High Performers,1.8167884504446188,2.6104789072859287
S98aad95ed73e06cc,0,High Performers,2.8008591031520433,0.669003986772369
Sb5211fcf43a75094,0,High Performers,1.4990642543161192,-0.5203881054996422
S7f8f0d94581bc5f9,0,High Performers,1.2170745928497795,-1.0295748297382694
Se51d34dc01437aa3,0,High Performers,2.146453638486956,-0.5024873996418091
S859f6b583271ecf7,0,High Performers,1.0433906706499843,2.4622348578995976
Sfa7015465414c48e,2,Average Performers,-0.22044814789317616,-1.6414914287055862
S4bc965eb8f446bfb,2,Average Performers,-0.8626849828797843,-0.9379930306589807
Se8fa4b984997c584,0,High Performers,0.9768528513601621,-1.4604659022072688
S062a863eea913e8a,0,High Performers,4.036981422400381,1.0963836153704907
S1dd1c589c382e03b,0,High Performers,1.8681449043911134,-1.2457556548984838
S229f3a41e2b7f40d,2,Average Performers,-0.494508339597681,-2.159456091487903
S37960a124bbcc4b9,2,Average Performers,0.4493191912945911,0.6626887471033902
Sd2e064e9f20a311a,1,At-Risk Students,-5.44233497403444,0.8783813752086272
S4c4e16b64434f21d,2,Average Performers,-0.6391768825716097,-0.4346103823561982
Sb134030597ec17c2,2,Average Performers,-3.867465044374577,2.60292324038774
S438412a9613f07ff,0,High Performers,2.7896469900181295,-0.3229523441990339
Sba527ce4b980a1b0,0,High Performers,2.2385426257664207,-0.9923851136334073
Sdd9c17205ae9a8a6,2,Average Performers,-2.4642158171665494,0.8607224874315059
S2505ac505c4f3bdd,2,Average Performers,-0.7729974223842818,2.477517250749097
S19e28b9b072e2b63,0,High Performers,4.115046575234856,1.0034821097126112
S63c6c1d1fd30f180,0,High Performers,2.2175542893305904,-1.8161312730836012
S1ebefd6e007db275,2,Average Performers,-0.20169226933357054,-0.8938952563355314
S20dd1bca6b86722f,0,High Performers,1.8932366967198466,-0.9709840154734556
S62221c0d20805cf3,2,Average Performers,-1.6896057728248242,-1.7521326549300817
S9b826d8c6f116675,0,High Performers,1.137289276245552,0.7437361300317683
Sbb61979213df6694,0,High Performers,1.9989685760408755,1.9154698135832418
S6494e20648bee95a,0,High Performers,1.0910001154901374,0.9066429196147997
S4ae72b9a6598f388,2,Average Performers,-0.8366437210859565,3.1597131343533493
S0c5fab5d4fc153ab,2,Average Performers,-1.2836307494795445,-0.9729759697555679
Sd4c81880d26c2870,0,High Performers,1.052399202934901,-0.7535404490308533
S03c9b60ffe971331,2,Average Performers,0.3658533325034966,-0.9979435047174768
Sc013a5d3bf826c2d,2,Average Performers,-2.1158676265558114,0.34102134268127887
S01cb84ace2cdfdd2,2,Average Performers,0.31815044770556694,0.6570044583239163
S9ae3b2e016db295b,2,Average Performers,-0.42373948248677956,2.910566190565604
Sd66059f8f722be0a,0,High Performers,2.6501087891237156,-0.6079897105284817
Sc98cd2d29f9ddd74,0,High Performers,3.5884646057891434,-0.8169302643781685
S2970d61262b6e481,2,Average Performers,-1.495218672151534,-1.7149013905463202
S4541b37234dc1faf,0,High Performers,1.2216938303037057,0.7327168488377296
Scd6d3735372888b3,0,High Performers,2.601021220052934,2.807879229942169
Sb7628be3d696baad,0,High Performers,1.9362839206285323,0.9781821541452473
Saf18448407289efe,2,Average Performers,0.37934411136129487,0.8456199837170859
S33fa537b7ca92829,0,High Performers,1.717572758857723,2.211482733132596
S6333b18819df9d79,0,High Performers,0.45175691845049,-0.6173823319477914
Seca9d1f840f5593a,1,At-Risk Students,-5.6371241510151195,-0.9392407721754196
S0a92af3aa3f7d237,0,High Performers,1.9898250949166636,-0.448106178987796
S4f6461e2ae79a148,0,High Performers,0.9331924457936907,0.6383398434405197
S0767734e25cdc5a0,0,High Performers,1.5891901326970783,-0.55883095794395
S0abbf2fdff2da5ce,2,Average Performers,0.009862591207099062,-1.1188590702734993
